ID,VD4020,VD4035
324270,1800,0
324272,7500,40
324273,5000,30
324274,2000,22
324276,1500,10
324277,3300,32
324280,600,6
324281,1880,48
324282,1200,60
324285,2200,60
324292,800,40
324296,11000,76
324297,3000,48
324298,1000,24
324300,1000,48
324301,3200,48
324305,2200,48
324306,2000,0
324307,2000,48
324308,2000,48
324309,3500,40
324310,1700,40
324314,2500,40
324315,1700,40
324316,4000,44
324318,3000,40
324319,3000,60
324323,2000,48
324330,3001,40
324331,8000,40
324334,3000,40
324342,250,40
324344,1800,34
324345,1400,34
324346,1400,34
324348,1500,56
324352,1500,48
324353,1500,48
324354,3000,39
324356,5000,77
324359,2400,36
324360,2000,32
324361,2625,32
324362,2625,36
324365,1800,0
324368,2440,30
324369,3000,0
324372,1320,36
324373,1500,0
324376,2400,48
324377,1550,40
324378,3000,44
324379,2200,48
324383,2290,0
324386,1500,36
324388,1580,44
324390,1000,40
324392,1300,24
324394,1800,44
324395,400,60
324396,400,60
324399,1300,44
324401,1800,0
324404,2000,44
324405,1500,0
324408,3000,44
324409,3500,0
324412,2200,40
324413,1500,24
324415,1800,44
324419,150,10
324420,800,36
324425,300,16
324427,2000,40
324428,2000,40
324430,5000,40
324431,5000,44
324432,2000,40
324433,2000,44
324437,4000,40
324439,4000,40
324441,3000,30
324442,7000,40
324443,4000,30
324444,1500,30
324447,3000,44
324450,3000,44
324451,600,16
324454,2000,40
324457,450,40
324458,450,40
324464,3500,60
324467,3000,44
324468,1550,40
324470,800,44
324472,800,44
324474,1000,40
324475,600,40
324476,1320,44
324477,900,44
324479,1500,40
324480,1200,40
324483,2000,44
324485,1500,44
324486,1550,40
324488,4000,40
324489,3000,40
324490,2000,36
324494,2900,44
324495,2000,40
324496,7000,20
324497,2800,12
324498,6000,40
324500,7000,40
324501,11000,26
324502,3000,40
324505,2800,40
324506,1320,35
324507,1600,48
324513,12000,40
324514,10000,40
324515,12000,24
324516,8000,0
324517,6000,0
324519,2500,35
324520,4200,44
324521,6000,44
324523,55300,30
324526,10000,40
324527,9000,30
324528,1700,20
324529,16600,40
324531,8000,0
324534,2200,40
324535,2000,40
324536,2000,24
324538,1600,44
324541,2500,30
324542,3000,50
324543,4000,55
324544,4500,36
324545,500,7
324548,1960,45
324549,3200,45
324550,1500,44
324553,1570,44
324554,1550,44
324555,100,40
324558,2000,30
324560,1300,40
324561,500,20
324562,1300,44
324564,3000,40
324565,1000,30
324567,2200,40
324568,2200,40
324569,1200,40
324576,400,24
324580,100,10
324582,1600,36
324583,1400,40
324588,600,12
324589,1000,40
324591,300,22
324592,1200,40
324594,1550,40
324597,3000,40
324598,1500,40
324601,1600,40
324602,2500,40
324606,1320,40
324609,2400,40
324610,3000,40
324611,5000,46
324615,2800,44
324616,3800,44
324619,1600,40
324622,1320,25
324623,2000,40
324624,1600,44
324626,2850,40
324627,858,24
324629,6000,40
324631,2100,36
324636,2300,55
324640,3300,50
324642,1320,35
324644,2300,48
324645,5800,68
324646,3200,44
324647,1800,44
324648,3000,40
324649,4000,60
324651,480,8
324653,2500,44
324654,1600,44
324658,5500,45
324661,2000,44
324666,3000,64
324669,800,8
324671,1600,32
324672,4454,40
324673,1900,48
324674,600,16
324678,3600,36
324679,3000,20
324682,2000,30
324684,1700,20
324685,1698,28
324687,1320,18
324689,1500,36
324691,1500,36
324693,5000,40
324696,3800,30
324700,1800,40
324701,1320,40
324702,3000,40
324703,9000,66
324705,1500,60
324710,4000,40
324711,2000,44
324714,5000,50
324717,2500,44
324721,2500,40
324723,2500,40
324728,5000,40
324730,3500,55
324739,600,40
324740,1330,40
324741,1330,40
324745,500,40
324746,1800,70
324753,1320,30
324754,5500,50
324757,3600,44
324760,300,5
324761,2500,44
324762,3150,44
324763,2500,44
324764,750,20
324770,1700,40
324774,1800,40
324777,2800,44
324782,5000,30
324783,2500,44
324784,2000,44
324787,12000,40
324788,10000,40
324789,4000,44
324790,5000,44
324792,8000,40
324793,13000,40
324794,2000,40
324795,2000,40
324796,5000,40
324797,6000,40
324799,2500,44
324800,4000,36
324801,5000,25
324802,4900,72
324803,1700,40
324804,7000,55
324805,3000,40
324807,6000,44
324808,1800,40
324809,2200,36
324810,900,12
324811,2004,48
324812,2000,40
324813,7500,40
324814,1000,16
324817,2800,40
324819,2800,40
324820,1900,0
324821,3100,72
324823,4000,48
324824,5000,0
324825,1500,36
324828,1600,36
324831,1500,36
324832,1500,30
324833,1500,36
324834,3990,40
324835,5000,44
324836,1300,20
324838,3500,50
324841,2600,46
324842,2000,48
324845,1300,44
324849,3200,32
324850,2000,44
324851,2500,44
324853,1800,32
324857,1320,40
324858,1800,30
324866,1800,48
324867,2500,44
324868,3000,44
324869,2000,44
324870,2000,44
324871,320,8
324873,2200,44
324875,80,4
324877,1600,16
324878,3300,44
324880,300,10
324881,400,15
324884,2500,60
324885,100,10
324887,600,48
324888,2870,44
324892,1500,60
324893,4000,60
324894,2000,50
324895,1500,60
324896,1500,60
324897,1800,40
324900,240,15
324904,2400,53
324905,2000,48
324909,4000,36
324910,2100,35
324911,2000,24
324912,1300,34
324913,1000,10
324916,1320,49
324917,1700,48
324919,1700,48
324920,500,28
324922,2500,36
324923,1500,32
324927,1800,32
324932,5000,68
324933,3500,40
324934,2000,40
324935,1700,45
324938,800,60
324943,2000,20
324944,1800,32
324945,1800,36
324946,2500,40
324947,1320,40
324948,1900,40
324949,4000,40
324950,1600,40
324951,3000,44
324952,1600,40
324953,5000,35
324954,3000,32
324955,3000,40
324957,2500,40
324958,2500,40
324959,1320,44
324961,2200,48
324963,4000,48
324964,1700,44
324966,5500,40
324967,1600,40
324968,1300,24
324969,3400,44
324970,1500,40
324971,2000,40
324974,1500,40
324976,2000,48
324977,400,30
324983,950,48
324985,15000,16
324987,2300,30
324988,3500,44
324989,5000,60
324990,1320,44
324991,5800,44
324992,1800,30
324993,1500,40
324994,1500,40
324995,1800,44
324997,1500,40
324998,5000,44
324999,3000,44
325001,3000,44
325003,2000,44
325005,2800,36
325006,4000,36
325010,20000,60
325011,1500,44
325013,2500,40
325015,2600,40
325016,1900,40
325018,2000,40
325020,2500,40
325022,2500,40
325026,2500,40
325029,2500,40
325031,2500,40
325035,3000,40
325037,2500,40
325038,2000,40
325041,2600,44
325042,320,0
325043,2774,10
325044,2300,32
325045,3000,64
325046,2000,35
325047,2000,24
325053,8200,35
325054,2100,24
325055,1354,35
325056,3000,44
325057,2000,35
325063,4500,72
325064,1800,44
325065,1700,30
325069,2000,36
325071,2100,24
325072,9008,0
325073,1500,44
325074,1500,44
325076,80,6
325077,570,44
325078,2400,44
325080,2500,44
325081,1500,44
325083,3500,44
325084,7000,60
325093,2000,40
325094,2000,40
325095,2000,40
325098,2600,40
325099,1800,44
325100,1800,44
325103,5000,30
325105,3430,36
325106,1800,48
325109,8000,44
325110,2500,44
325111,2000,0
325113,1800,45
325114,2500,46
325118,1500,0
325119,3000,0
325122,2500,48
325123,2500,48
325125,3000,44
325131,12000,40
325132,7000,40
325136,2000,30
325137,2000,30
325138,3100,0
325139,3100,44
325140,2800,48
325141,5200,40
325142,2500,30
325143,2100,40
325144,5000,44
325147,1700,40
325148,2940,40
325149,1000,56
325152,1500,40
325154,2300,40
325155,2500,20
325156,3000,45
325157,2000,45
325158,2000,45
325161,2000,84
325162,500,84
325163,2900,40
325165,700,40
325171,8800,18
325173,2000,70
325174,1800,20
325177,2000,32
325181,3000,50
325190,3000,40
325192,3000,48
325195,1500,49
325204,1000,50
325207,1600,50
325208,1600,44
325209,980,50
325211,2800,40
325213,1320,8
325214,120,8
325215,1995,12
325218,400,20
325222,3500,48
325225,1600,44
325228,1000,6
325230,3600,35
325231,3400,42
325234,2640,44
325237,10000,32
325244,6500,44
325245,5000,36
325247,1800,20
325248,4000,40
325251,30000,52
325252,1900,40
325253,2000,25
325257,2000,44
325258,1800,40
325259,2000,40
325260,1500,40
325261,10000,45
325262,2500,40
325263,5000,20
325265,8000,60
325267,35000,37
325268,12000,0
325269,12000,30
325272,4000,40
325273,25000,40
325274,2000,20
325275,15000,45
325276,2000,20
325277,10000,24
325278,40000,43
325279,9300,43
325283,2875,40
325284,2800,40
325285,0,55
325286,2530,40
325287,1150,45
325290,2100,50
325291,12000,42
325293,1200,40
325294,2400,42
325298,0,0
325299,200,20
325302,700,2
325305,5000,30
325309,2000,30
325310,2000,30
325311,1520,40
325312,2000,30
325314,3000,44
325315,2000,44
325316,1800,60
325317,3000,40
325319,4000,0
325320,4000,40
325324,2200,40
325325,2400,44
325330,8000,44
325331,4000,44
325332,3500,44
325334,14000,40
325335,3000,40
325338,0,0
325342,14000,48
325343,10000,60
325344,300,20
325346,3000,8
325349,4000,30
325350,9600,36
325351,3220,32
325354,10000,40
325355,16000,60
325356,12500,36
325357,10000,30
325359,6500,30
325361,5000,48
325363,2500,44
325365,3000,20
325367,100000,50
325370,100000,48
325372,15000,40
325375,6000,44
325377,3500,44
325379,30000,40
325380,40000,40
325383,3000,40
325384,2000,44
325387,2500,40
325388,6000,40
325389,2000,44
325390,2200,44
325392,1700,40
325393,2500,44
325394,1550,40
325395,3000,40
325396,1900,26
325397,1650,40
325399,850,20
325400,3000,48
325403,2000,40
325404,2000,40
325408,1800,40
325410,2000,40
325413,1550,40
325414,1800,40
325415,2100,40
325417,700,40
325418,2000,40
325421,1320,48
325422,3000,48
325424,4500,40
325429,1000,40
325431,1000,48
325432,2500,0
325433,1320,48
325434,1500,40
325435,4500,40
325437,1212,40
325438,3450,40
325439,3600,40
325446,1500,40
325447,5000,40
325451,4000,40
325454,3000,44
325455,3000,40
325458,3000,40
325459,3500,40
325462,1900,44
325463,1000,44
325464,480,20
325473,3000,48
325476,3000,44
325483,4000,40
325488,1550,40
325489,1800,45
325491,2500,40
325492,2500,48
325495,1800,50
325497,2700,40
325500,1500,0
325501,1800,52
325504,1800,44
325505,1800,48
325507,24000,30
325508,5000,40
325509,2000,30
325510,40000,40
325512,15000,40
325513,50000,55
325514,12000,55
325518,2700,40
325519,1800,40
325520,1800,60
325523,1550,44
325525,1500,48
325526,2160,40
325527,3000,44
325534,3000,44
325535,2500,44
325536,1320,44
325537,1320,44
325538,1470,44
325539,2000,44
325542,2000,40
325543,3000,44
325544,1600,40
325546,1212,44
325552,900,40
325556,10000,44
325561,2600,50
325563,5000,44
325564,2700,68
325565,3000,40
325566,4500,44
325567,2300,44
325568,2300,44
325570,6000,40
325571,6000,40
325574,3000,44
325575,2500,44
325578,6500,0
325581,3300,12
325584,2000,24
325586,1600,44
325587,5800,60
325588,4590,44
325589,2500,35
325590,1320,48
325593,600,50
325599,600,24
325600,0,44
325601,2000,40
325602,1320,40
325605,2500,60
325606,1320,48
325607,8000,40
325609,2500,48
325610,3000,48
325611,600,18
325612,600,30
325613,300,25
325618,5500,60
325619,1500,40
325620,1700,50
325621,480,30
325624,1600,44
325626,1600,44
325629,3200,44
325630,3000,44
325631,2000,44
325632,5000,40
325636,10000,44
325639,3000,40
325641,3400,58
325646,6000,40
325647,2500,44
325649,601,15
325650,5000,44
325653,2900,20
325654,1600,36
325656,1550,40
325659,2300,48
325661,350,40
325662,350,40
325665,1000,20
325666,700,20
325667,2000,40
325669,2000,40
325675,3500,44
325678,2000,36
325679,2000,48
325682,1320,40
325683,1320,40
325684,1320,40
325685,2500,40
325687,3500,40
325689,2500,44
325690,4000,40
325691,1700,40
325692,1800,40
325693,2500,40
325694,3000,44
325695,2900,44
325696,3000,40
325697,1900,40
325699,1500,44
325701,2100,40
325704,2500,40
325708,1700,40
325709,1300,40
325710,1300,40
325713,1500,40
325714,1500,40
325715,1500,40
325716,5000,40
325717,10000,40
325718,10000,40
325719,3000,44
325721,20000,48
325722,5000,46
325723,10000,44
325724,6500,32
325726,2460,40
325727,15000,43
325728,10000,40
325731,8000,40
325732,12000,30
325733,12000,30
325736,20000,50
325737,6500,40
325738,7000,40
325739,5000,40
325740,11700,51
325741,8000,44
325742,6500,40
325743,6500,40
325745,1380,44
325746,1500,44
325747,5500,48
325748,2500,48
325752,0,32
325753,6000,55
325755,1400,0
325759,1320,44
325765,2000,32
325766,1500,32
325769,300,8
325770,200,8
325772,3900,50
325773,3900,0
325776,1350,40
325778,5000,28
325780,7000,60
325781,4000,48
325782,1560,44
325783,2500,44
325786,6000,40
325787,3200,44
325789,11000,40
325791,1700,40
325795,3000,60
325796,1500,40
325799,3800,44
325802,820,40
325803,7000,40
325804,1200,50
325813,4000,40
325814,1300,48
325815,1600,36
325816,1600,36
325818,3500,20
325819,1700,44
325821,1800,40
325822,1320,24
325825,2000,40
325826,2000,40
325828,7000,40
325829,2000,40
325830,4000,40
325833,2200,60
325837,3000,40
325841,7000,20
325844,3000,25
325846,10000,46
325847,3000,36
325851,3000,30
325852,4000,30
325853,2500,44
325856,14000,0
325857,3600,40
325858,4500,0
325860,1500,50
325863,15000,56
325864,3000,25
325866,3300,40
325868,2500,45
325869,1500,50
325870,750,24
325872,1500,30
325873,2500,70
325876,1700,44
325877,1700,40
325879,2000,48
325880,800,44
325886,1320,40
325887,1320,10
325890,4000,40
325894,2500,44
325895,1000,16
325906,13000,40
325908,6000,44
325909,3000,44
325910,16000,0
325912,6500,40
325914,200,12
325915,2000,44
325916,1700,44
325917,2000,10
325918,1200,36
325919,900,2
325922,700,40
325923,1800,44
325924,300,40
325926,2640,48
325927,2640,48
325933,1320,48
325937,2100,44
325938,1320,44
325941,800,30
325942,1500,45
325943,1800,20
325945,3000,44
325946,1000,20
325947,2800,28
325951,3000,55
325952,1550,40
325957,1500,40
325958,1600,45
325959,1500,48
325963,2800,40
325965,150,20
325968,3000,40
325973,5000,50
325975,1750,12
325977,2070,40
325978,2880,66
325979,1400,45
325983,15000,50
325984,5000,30
325987,1700,40
325990,2000,4
325993,9000,40
325994,7000,30
325996,8000,40
325998,4900,44
326000,2000,50
326003,2200,40
326004,15000,50
326005,5000,30
326006,3000,40
326009,2500,40
326016,2300,40
326017,2100,40
326018,14250,48
326019,4200,44
326021,1500,44
326022,1500,15
326023,1800,0
326024,5071,44
326025,27000,52
326028,6000,30
326029,1500,50
326033,10200,60
326034,3500,52
326035,3000,20
326038,5000,64
326039,15000,7
326040,27500,16
326041,3000,44
326042,3000,44
326048,1800,40
326050,3000,40
326051,3500,50
326058,3000,40
326060,5000,50
326064,1900,44
326069,3000,44
326072,2800,40
326077,2400,40
326082,1900,40
326083,4200,44
326086,2000,40
326087,2000,40
326088,1600,40
326089,4500,44
326090,2000,30
326093,3000,60
326094,3000,40
326095,12000,60
326096,3500,40
326097,9500,70
326099,3001,45
326100,3200,30
326101,1500,30
326102,10000,44
326103,8000,52
326104,7000,48
326105,19000,33
326106,10000,32
326109,6000,25
326112,20000,0
326113,7000,52
326114,10000,44
326116,17000,44
326117,10000,44
326119,10000,40
326122,20000,37
326124,5000,45
326125,5000,48
326126,1500,40
326129,2800,40
326130,10000,50
326131,10000,50
326133,2000,40
326136,25000,60
326137,25000,60
326140,20000,40
326143,4500,60
326144,3300,30
326145,2000,40
326146,2000,40
326148,16000,44
326149,5000,45
326151,1900,30
326152,5275,40
326154,1200,45
326156,1500,40
326157,4000,40
326159,1800,40
326160,3000,20
326162,5400,40
326163,2500,30
326165,3000,27
326166,3500,8
326168,5000,25
326171,20000,44
326172,5000,44
326175,6000,40
326176,7500,40
326177,4000,40
326181,7500,44
326182,6000,40
326183,2000,60
326184,2000,60
326190,20000,30
326193,5000,0
326194,5000,0
326196,1500,40
326197,10000,48
326198,12000,40
326201,8000,40
326202,8000,40
326203,2500,30
326204,1000,8
326207,5000,44
326210,5000,44
326211,5000,44
326212,2000,30
326214,5000,16
326215,2500,48
326216,1200,0
326220,1500,0
326224,1320,36
326226,2000,32
326228,1900,32
326229,5000,32
326232,1560,32
326233,3120,56
326234,2600,40
326236,7900,36
326240,850,15
326242,1000,40
326245,9000,40
326249,1200,40
326252,1000,30
326253,1000,40
326259,1800,40
326261,3000,40
326263,400,20
326264,1400,40
326270,5000,48
326273,1000,20
326275,1500,20
326277,6000,0
326281,2700,48
326282,3400,36
326286,3500,37
326288,3000,40
326291,3000,32
326296,1500,0
326302,2000,32
326303,1500,32
326304,1900,32
326305,5400,32
326306,3800,38
326309,5000,40
326311,5000,40
326312,3000,0
326313,1800,40
326314,2500,48
326315,1800,44
326318,5640,65
326322,7000,44
326323,5000,40
326324,3000,15
326326,2000,24
326329,6000,4
326330,2200,30
326331,100,5
326332,1300,32
326333,1500,48
326335,18500,40
326336,500,4
326338,6500,40
326339,4500,54
326340,2500,22
326341,1000,30
326343,2300,44
326344,11000,60
326350,900,20
326351,2800,40
326352,17650,40
326354,5900,40
326357,19500,40
326360,2000,44
326365,10900,44
326366,1200,44
326367,1500,49
326372,1000,50
326373,12000,40
326374,1680,30
326376,1600,44
326378,5000,70
326379,5000,44
326380,2500,20
326381,1320,44
326386,1600,44
326387,2300,44
326391,5000,40
326392,2600,40
326393,2100,36
326394,1800,36
326395,2700,60
326397,1500,44
326398,2500,40
326399,3500,30
326401,3500,44
326402,3000,15
326405,3500,44
326406,500,30
326409,500,36
326410,2000,40
326411,1500,24
326412,1700,40
326413,1900,40
326415,1600,32
326419,4800,40
326420,3700,32
326423,4000,60
326424,8400,44
326425,1320,30
326426,3500,40
326427,1200,40
326429,800,8
326430,2000,40
326433,9000,40
326436,4000,32
326438,2000,32
326440,4000,32
326441,3000,32
326442,2500,20
326443,350,36
326444,2000,32
326445,1930,40
326446,1320,45
326447,3215,40
326449,2100,44
326450,2100,44
326451,2100,44
326452,1000,30
326454,1600,72
326455,2500,60
326458,1300,60
326460,500,44
326466,1000,30
326467,2400,40
326469,6500,36
326471,1500,36
326481,2400,42
326482,900,10
326486,1500,40
326490,5000,44
326491,10000,44
326494,3000,6
326498,2500,44
326499,3100,40
326501,1500,40
326506,2600,44
326512,3500,50
326513,2000,40
326515,1800,24
326516,3100,60
326518,1500,40
326520,3000,40
326522,3000,40
326524,4000,70
326525,3500,44
326526,1500,44
326527,2500,44
326530,1500,48
326531,1520,44
326532,2200,44
326533,1000,25
326534,300,20
326536,2000,44
326538,3300,44
326539,2400,44
326540,1500,44
326541,4000,50
326542,2000,50
326549,5000,40
326550,1320,44
326552,3500,44
326554,1800,30
326555,2100,44
326557,4600,48
326558,4000,44
326563,4500,36
326565,6200,54
326567,3500,40
326569,1320,40
326570,2500,40
326571,2000,40
326574,6300,44
326575,3600,44
326576,1900,44
326578,3000,30
326579,3000,30
326581,3600,0
326582,3200,120
326584,3600,44
326585,11000,60
326587,800,44
326588,3200,26
326594,500,10
326598,2000,40
326600,6000,75
326601,4000,36
326602,3000,40
326603,2000,40
326605,4000,60
326606,5000,56
326607,6500,40
326608,3500,48
326609,2200,36
326610,720,72
326612,2200,57
326614,2035,70
326615,1610,70
326618,2000,50
326622,3000,60
326623,2000,24
326624,3200,56
326626,3000,48
326627,1605,35
326629,4000,40
326630,3500,12
326631,2900,40
326635,2000,56
326637,2100,72
326640,2100,48
326643,1500,44
326645,5000,44
326646,1700,44
326650,2000,44
326651,2500,44
326653,1320,44
326654,2000,40
326656,5000,44
326660,3500,50
326661,2000,40
326662,12000,55
326663,8000,50
326664,12000,60
326665,11000,60
326666,10000,20
326667,2500,40
326668,1150,32
326669,4000,55
326670,20000,45
326674,2640,21
326675,1300,12
326676,1500,49
326677,35000,0
326678,24000,0
326681,7000,40
326682,50,20
326683,1500,20
326684,4500,0
326689,12000,40
326693,2000,44
326696,1320,44
326697,1320,44
326699,350,26
326700,2500,50
326703,300,12
326705,2800,36
326706,2800,36
326707,6000,96
326708,6000,40
326710,3000,44
326717,1320,30
326718,5000,44
326719,2500,44
326723,3000,44
326724,2500,44
326726,3000,70
326729,6500,20
326731,3500,40
326734,2600,40
326735,2700,44
326737,280,5
326743,2600,48
326744,1800,0
326746,1000,20
326747,4700,44
326756,2100,50
326757,0,10
326760,1320,0
326762,2000,20
326765,7000,48
326766,1800,44
326768,1400,48
326774,3895,2
326775,2500,0
326776,1900,0
326777,4200,40
326778,2400,0
326779,2200,40
326781,3000,0
326783,2000,40
326784,2100,40
326788,6000,40
326793,1200,40
326794,3000,40
326795,1500,36
326796,1500,36
326802,5000,50
326806,2450,48
326809,340,7
326814,3700,40
326819,1800,0
326820,2400,42
326823,1500,30
326824,1500,30
326825,1500,30
326826,1000,40
326833,5000,35
326834,3000,40
326835,1000,48
326836,1320,15
326838,1600,14
326841,11000,40
326843,400,5
326844,400,10
326849,1000,20
326850,800,16
326853,2400,44
326854,4500,60
326857,600,12
326858,600,12
326860,180,5
326864,1500,48
326869,1320,40
326872,5000,40
326875,10000,40
326876,1800,40
326877,3000,40
326879,1900,40
326881,1800,40
326882,2500,44
326885,10000,40
326887,3000,40
326888,6600,48
326891,2500,40
326892,1500,44
326894,3000,40
326895,5000,40
326896,1500,40
326902,4000,50
326903,4000,40
326908,40000,12
326909,10000,60
326910,10000,50
326915,4000,40
326917,10000,60
326919,7500,48
326921,9000,40
326922,6000,30
326923,15000,42
326926,3000,36
326927,4000,40
326928,3500,40
326930,20000,44
326933,1320,40
326934,1320,40
326937,1320,40
326938,1320,40
326944,1000,24
326947,1500,40
326950,1500,44
326954,1800,40
326955,11700,44
326956,21000,44
326957,1320,40
326958,1500,40
326959,1700,40
326961,5000,44
326962,6000,44
326963,6000,44
326966,8310,40
326967,8000,44
326969,5000,45
326970,5000,44
326971,10000,44
326972,1320,44
326973,1320,20
326977,1500,40
326980,1800,60
326983,3000,44
326984,2500,0
326992,3500,48
326993,1320,48
327002,3200,40
327004,2500,56
327007,1320,48
327008,1320,48
327009,2600,48
327010,4500,80
327011,2500,48
327018,600,24
327020,8000,48
327021,2200,23
327022,1320,48
327023,8700,23
327024,7500,20
327026,4000,40
327027,1540,40
327028,2000,40
327029,2400,44
327033,5000,40
327034,1600,44
327036,1540,30
327038,1540,40
327039,1650,45
327040,2100,50
327042,2500,40
327045,3000,40
327046,3000,40
327048,1600,40
327049,2000,40
327051,800,33
327052,1000,44
327053,1400,44
327055,800,28
327056,2300,44
327059,3000,50
327060,2800,40
327069,1400,44
327074,2600,36
327075,2300,36
327076,600,30
327077,1900,44
327081,2000,44
327082,5000,44
327087,2000,44
327090,1000,40
327091,1000,40
327092,1320,40
327093,1920,36
327099,3500,24
327101,1300,50
327102,1400,48
327103,1400,48
327104,2500,40
327105,2000,40
327107,2400,56
327112,7500,56
327113,2500,48
327115,23000,40
327116,1800,32
327117,2000,40
327118,1000,10
327120,8500,60
327121,12000,50
327122,1200,4
327123,5000,32
327125,2100,36
327126,12000,32
327131,3000,20
327136,10000,40
327137,1000,50
327139,2000,45
327141,1590,44
327142,2200,0
327143,1680,40
327145,2900,37
327146,4500,40
327147,1320,30
327148,3500,40
327149,2500,40
327150,1320,44
327151,500,44
327152,1500,30
327157,2600,40
327158,1420,40
327159,2600,40
327160,800,36
327162,4500,40
327163,4500,48
327164,1900,30
327167,1400,40
327171,1500,31
327174,4500,40
327175,1320,30
327177,2000,40
327178,1320,40
327180,5000,40
327182,12000,40
327185,4000,50
327189,10000,50
327191,3000,40
327193,1000,60
327194,2500,36
327195,5000,40
327196,10650,52
327197,5000,40
327198,7000,48
327200,3500,40
327201,2000,30
327202,2000,30
327207,4000,60
327208,3100,52
327212,2600,40
327213,400,20
327214,2800,48
327216,1320,48
327221,2000,40
327222,4000,40
327223,5000,40
327225,12000,40
327228,5000,50
327229,5000,50
327230,5000,40
327231,2500,40
327232,1500,40
327233,1800,40
327234,6000,40
327239,13000,40
327243,7000,90
327244,7000,90
327246,8000,40
327247,6000,40
327250,3500,30
327251,5000,0
327255,3300,50
327261,1550,36
327262,12000,44
327263,5000,36
327264,1600,44
327265,1000,84
327266,1700,44
327267,4000,40
327268,3500,40
327271,1550,36
327275,1800,36
327276,1600,44
327279,2900,28
327280,1600,44
327285,2600,40
327287,1500,40
327289,2000,36
327290,2500,48
327303,2000,36
327306,1320,48
327309,600,8
327312,20,28
327316,1400,44
327318,5500,40
327320,2200,48
327322,1781,42
327323,3000,60
327324,2500,45
327325,1500,60
327327,1500,40
327328,1600,40
327329,900,18
327335,1800,20
327337,1550,40
327339,2400,40
327340,5000,40
327341,6500,44
327343,1200,60
327345,1320,44
327347,2000,40
327349,1400,40
327352,3000,44
327353,2800,44
327354,1700,40
327361,6000,60
327365,3200,40
327366,1600,40
327368,1800,48
327371,2000,44
327372,3000,44
327373,1400,35
327374,1600,44
327378,2000,40
327379,1320,40
327380,1550,40
327381,3800,40
327389,3000,44
327392,6000,20
327396,1800,49
327397,3000,44
327400,650,30
327402,1550,24
327403,400,40
327404,600,40
327405,37000,68
327406,3500,50
327408,3200,40
327409,800,30
327410,8000,60
327415,300,60
327418,2200,44
327422,8000,50
327423,8000,50
327425,2300,32
327428,660,0
327429,1320,12
327430,3500,35
327431,2000,35
327433,1500,16
327434,3900,0
327436,5000,32
327437,1500,35
327439,1320,30
327440,2200,16
327441,1900,36
327445,2500,45
327448,15000,40
327449,1700,36
327455,2300,52
327456,800,16
327457,1800,50
327458,1680,35
327460,1550,50
327461,3900,70
327463,3580,0
327464,1400,40
327465,1400,40
327466,2200,44
327467,2000,44
327468,2400,40
327469,600,4
327470,3600,40
327471,3000,40
327472,4500,52
327473,3000,52
327475,9000,44
327476,2400,60
327477,800,44
327478,2700,44
327480,6000,70
327481,4500,40
327482,3200,40
327483,3200,44
327486,800,48
327487,3200,44
327493,5000,40
327494,2400,50
327498,1500,40
327503,1500,48
327505,1320,40
327507,2000,40
327508,1500,40
327509,5000,40
327511,2300,36
327512,8000,40
327518,3000,40
327519,1500,40
327520,2000,60
327522,1500,40
327524,2300,40
327530,2400,30
327532,10000,40
327533,1800,40
327534,1800,40
327538,5000,44
327539,2000,20
327543,10000,44
327544,11350,50
327545,6000,44
327551,1900,24
327552,4000,0
327553,1800,0
327554,550,0
327555,4500,30
327556,4500,20
327557,1300,20
327559,3000,0
327561,1400,0
327562,700,0
327563,1300,0
327567,5000,0
327568,1000,0
327572,2200,42
327574,1600,42
327575,5000,50
327576,5000,44
327577,5000,44
327579,4400,0
327580,11000,0
327582,1800,0
327585,5000,40
327594,1000,44
327595,1000,40
327596,2500,40
327600,3500,30
327601,2500,44
327602,2500,44
327605,3000,30
327606,3000,44
327610,6000,30
327612,3500,60
327613,1800,20
327615,500,8
327616,2500,40
327617,2800,40
327618,2500,40
327620,3500,0
327621,2500,0
327624,1500,0
327625,1500,0
327630,2500,40
327631,2500,36
327636,3000,40
327637,2500,48
327638,3000,50
327639,1650,40
327640,600,20
327642,360,9
327646,600,30
327647,2600,30
327648,3000,54
327651,2500,40
327652,1400,40
327655,1100,60
327662,1000,8
327663,400,60
327667,400,40
327668,1800,22
327669,1900,44
327671,500,4
327676,2800,40
327677,1500,40
327680,1800,36
327681,1320,44
327682,1800,44
327684,1320,40
327686,3000,44
327691,1320,40
327692,1320,40
327693,2000,40
327694,2000,48
327697,2000,60
327698,1200,24
327702,2500,60
327703,1900,40
327705,7500,40
327706,2000,40
327707,1320,40
327709,1800,45
327710,1320,40
327711,2000,40
327719,2000,40
327720,3000,40
327726,2500,44
327727,2500,44
327728,2300,44
327730,1300,18
327731,1320,30
327736,4000,40
327737,2000,44
327741,1500,30
327742,150,4
327743,3800,40
327745,1500,20
327746,5000,40
327747,900,45
327753,2500,44
327754,2000,44
327755,2000,44
327756,1700,44
327757,700,30
327760,2500,44
327761,2500,44
327766,2500,24
327767,5000,40
327768,5000,44
327770,2700,40
327772,800,25
327775,1700,44
327776,1500,44
327781,10000,40
327783,3000,60
327784,2000,44
327789,3000,40
327791,5000,0
327792,9000,0
327796,15000,25
327798,3000,44
327801,5000,40
327802,6000,44
327803,10000,44
327804,2600,44
327806,2500,50
327807,2000,44
327809,3000,44
327812,2000,40
